EXP,YEAR,LOC,RANGE,ROW,PLOT,REP,NITRO,WEED,PED,HYB,STC,PDT,HDT,MFL,FFL,DTA,DTS,FDT,FDS,RTA,RLA,SDI,PHT,EHT,SDL,SDS,GWT,MST,TWT,YIELD,PROT,OIL,STA,FIB,ASH,DENS,MCA,PROTA,OLA,STRA,DTA,TWA,FRA,TEC,pH,OM,EstNRel,Su,P,Ca,Mg,K,Na,Bray1P,TOC,TN,Soil CN,Sand,Silt ,Clay,SMC,InorgN,POMN,POMC,POMCN,PMN,POXC,FDA,Plot2,NH4N-V8,NO3N-V8,POMN-V8,POMC-V8,POMCN-V8,PMN-V8,POXC-V8,BD-V8,NH4N-VT,NO3N-VT,POMN-VT,POMC-VT,POMCN-VT,PMN-VT,POXC-VT,BD-VT,NH4N-R2,NO3N-R2,POMN-R2,POMC-R2,POMCN-R2,PMN-R2,POXC-R2,BD-R2
OREI_Replicated_Exp,2020,UIUC2020,15,29,15029,3,N2,WPLUS,17.461,ORG1,41,5/11/2020,10/7/2020,7/16/2020,7/20/2020,66,70,1.959409022,1.960294979,59.60865984,58.51972202,81.16666667,162.6666667,83.33333333,NA,NA,NA,NA,NA,NA,7.75,4.95,66.1,2.39,1.21,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202015029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,15,33,15033,3,N2,WPLUS,PHHB9*PHZ51,UIUC4,14,5/11/2020,10/7/2020,7/19/2020,7/21/2020,69,71,1.861172117,1.907833887,50.08333102,49.20264629,117.0833333,181.6666667,100,NA,NA,NA,NA,NA,NA,6.84,4.21,68.26,1.98,1.15,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202015033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,15,37,15037,3,N2,WPLUS,PHHB9*PHW30,UIUC3,27,5/11/2020,10/7/2020,7/21/2020,7/23/2020,71,73,1.95332045,1.961271936,56.02645541,55.43358887,89.5,174,76.66666667,NA,NA,NA,NA,NA,NA,7.14,3.33,69.13,1.43,1.02,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202015037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,15,41,15041,3,N2,WPLUS,PHW52*LH185,UIUC7,28,5/11/2020,10/7/2020,7/17/2020,7/18/2020,67,68,1.897452742,1.923045068,54.97849025,52.1039371,99.08333333,203.3333333,98.33333333,NA,NA,4.09,12.9,58.3,37.64148352,7.39,3.52,68.98,1.45,1.02,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202015041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,16,5,16005,3,N1,WPLUS,PHHB9*PHW30,UIUC3,66,5/11/2020,10/7/2020,7/19/2020,7/21/2020,69,71,1.969295683,1.970359937,53.94281393,46.65513235,72.58333333,178.3333333,83.33333333,NA,NA,NA,NA,NA,NA,7.04,2.9,69.82,1.23,0.95,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202016005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,16,9,16009,3,N1,WPLUS,PHW52*LH185,UIUC7,33,5/11/2020,10/7/2020,7/22/2020,7/24/2020,72,74,1.925596389,1.941864518,48.61689383,47.73471616,88.58333333,166.6666667,73.33333333,NA,NA,NA,NA,NA,NA,6.44,2.83,70.71,1.34,0.93,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202016009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,16,13,16013,3,N1,WPLUS,PHHB9*PHM49,UIUC1,23,5/11/2020,10/7/2020,7/22/2020,7/23/2020,72,73,1.944568277,1.951482145,50.74469099,54.58237642,89,165,70,NA,NA,1.14,5.86,62.6,11.33977177,6.6,4.09,68.54,1.77,1.06,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202016013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,16,17,16017,3,N1,WPLUS,PHHB9*PHR63,UIUC2,59,5/11/2020,10/7/2020,7/20/2020,7/22/2020,70,72,1.95546606,1.960694368,58.25589266,58.32010347,77,158.3333333,66.66666667,NA,NA,2.1,8.48,61.6,20.30769231,6.68,3.49,69.45,1.53,1.02,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202016017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,16,21,16021,3,N1,WPLUS,17.2B24,ORG4,41,5/11/2020,10/7/2020,7/16/2020,7/18/2020,66,68,1.910404478,1.937936211,54.79189436,50.12879826,101.5,162.3333333,81.66666667,NA,NA,1.25,6.65,62,12.3296175,7.99,5.38,65.63,2.57,1.22,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202016021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,16,25,16025,3,N1,WPLUS,59R5,CHECK,48,5/11/2020,10/7/2020,7/17/2020,7/19/2020,67,69,1.950283315,1.958934466,56.3976289,56.5045566,64.41666667,155.6666667,76,NA,NA,NA,NA,NA,NA,6.55,3.33,68.63,1.82,0.99,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202016025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,16,29,16029,3,N1,WPLUS,PHHB9*PHZ51,UIUC4,40,5/11/2020,10/7/2020,7/21/2020,7/22/2020,71,72,1.936357808,1.947043479,54.51960812,51.7656044,87.5,186.6666667,78.33333333,NA,NA,1.36,4.24,64.1,13.76094675,6.74,4.52,67.76,2.18,1.11,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202016029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,16,33,16033,3,N1,WPLUS,17.461,ORG1,7,5/11/2020,10/7/2020,7/17/2020,7/18/2020,67,68,1.932680176,1.945940031,54.15819908,52.16425942,102.25,179.3333333,93.33333333,NA,NA,NA,NA,NA,NA,7.72,5.44,65.26,2.63,1.21,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202016033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,16,37,16037,3,N1,WPLUS,PHP38*Q381,UIUC6,34,5/11/2020,10/7/2020,7/17/2020,7/20/2020,67,70,1.952637897,1.957097862,58.72789366,61.24387586,84.33333333,143.3333333,66.66666667,NA,NA,NA,NA,NA,NA,7.46,3.84,68.24,1.62,1.09,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202016037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,16,41,16041,3,N1,WPLUS,PHW52*Q381,UIUC8,38,5/11/2020,10/7/2020,7/15/2020,7/16/2020,65,66,1.919863171,1.938265341,56.71942538,53.12132849,100,147.6666667,70,NA,NA,2.11,6.34,63.2,20.88150888,6.74,4.23,68.87,1.31,1.06,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202016041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,17,5,17005,3,N1,WMINUS,PHHB9*PHW30,UIUC3,49,5/11/2020,10/7/2020,7/22/2020,7/23/2020,72,73,1.928232493,1.942497939,58.15361237,54.5566197,93.58333333,186.6666667,80,NA,NA,4.72,18.6,52.9,40.59678783,6.61,3.42,69.74,1.33,1.02,1.3,NA,NA,NA,NA,NA,NA,NA,30.85,6.1,4.34,93,9,51,3740,690,214,19,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202017005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,17,9,17009,3,N1,WMINUS,PHW52*LH185,UIUC7,18,5/11/2020,10/7/2020,7/17/2020,7/17/2020,67,67,1.908612326,1.932678884,54.64539991,52.95021304,91.08333333,181.6666667,84,NA,NA,3.55,13.5,57.9,32.4466399,7.21,3.99,68.54,1.46,1.05,1.29,NA,NA,NA,NA,NA,NA,NA,31.90,6.4,4,90,8,45,4052,776,238,23,25,21.531,1.576,13.66180203,17,11,72,0.218009479,25.01,0.106027944,1.472734531,13.89006,30.6,725.031,11.13179674,UIUC202017009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,17,13,17013,3,N1,WMINUS,PHHB9*PHM49,UIUC1,26,5/11/2020,10/7/2020,7/21/2020,7/22/2020,71,72,1.927580731,1.938571274,57.66015845,53.91528881,97.5,160,63.33333333,NA,NA,5.51,20.7,51.2,46.16895604,6.73,3.56,69.63,1.55,1.05,1.28,NA,NA,NA,NA,NA,NA,NA,31.54,6.4,4.03,90,8,31,4026,771,192,18,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202017013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,17,17,17017,3,N1,WMINUS,PHHB9*PHR63,UIUC2,61,5/11/2020,10/7/2020,7/21/2020,7/22/2020,71,72,1.958895949,1.961820022,59.53215096,57.82908497,70.08333333,158.3333333,77.66666667,NA,NA,4.19,14.7,56.6,37.76489856,6.46,2.99,70.28,1.51,1.01,1.29,NA,NA,NA,NA,NA,NA,NA,32.67,6.5,4.27,93,8,28,4230,829,186,19,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202017017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,17,21,17021,3,N1,WMINUS,17.2B24,ORG4,56,5/11/2020,10/7/2020,7/17/2020,7/18/2020,67,68,1.926361528,1.947292148,52.55024693,50.92805749,81.83333333,165.6666667,81.33333333,NA,NA,4.95,17.5,53.2,43.15035926,7.35,5.54,66.02,2.67,1.26,1.17,NA,NA,NA,NA,NA,NA,NA,33.34,6.4,4.46,95,8,27,4249,832,164,16,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202017021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,17,25,17025,3,N1,WMINUS,59R5,CHECK,41,5/11/2020,10/7/2020,7/17/2020,7/18/2020,67,68,1.956158087,1.956197385,56.88425056,55.40841627,73.08333333,163.3333333,76.66666667,NA,NA,5.61,15.2,56.7,50.2671175,7.12,3.35,69.16,1.42,1.04,1.3,NA,NA,NA,NA,NA,NA,NA,35.75,6.5,4.63,96,8,33,4645,904,186,18,17,24.587,1.759,13.97782831,11,29,60,0.212841855,25.11,0.073248,1.09914,15.00573,30.51,853.0002,18.02168479,UIUC202017025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,17,29,17029,3,N1,WMINUS,PHHB9*PHZ51,UIUC4,45,5/11/2020,10/7/2020,7/19/2020,7/21/2020,69,71,1.944920497,1.950265487,57.8983989,52.34191262,83.33333333,186.6666667,83.33333333,NA,NA,7.07,14.2,57.9,64.09615385,6.44,3.65,69.43,1.81,1.1,1.26,NA,NA,NA,NA,NA,NA,NA,35.90,6.4,4.61,96,8,33,4573,896,180,18,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202017029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,17,33,17033,3,N1,WMINUS,17.461,ORG1,30,5/11/2020,10/7/2020,7/17/2020,7/17/2020,67,67,1.932348629,1.943700046,52.21490873,53.36153167,104.5,184.3333333,81.66666667,NA,NA,3.76,13.2,57.9,34.4852071,7.75,5.03,66.67,2.31,1.26,1.21,NA,NA,NA,NA,NA,NA,NA,33.67,6.6,4.67,97,8,46,4478,848,195,18,30,24.738,1.799,13.75097276,9,32,59,0.223623853,26,0.096538,1.500684,15.54501,32.35,729.7128,14.62815784,UIUC202017033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,17,37,17037,3,N1,WMINUS,PHP38*Q381,UIUC6,11,5/11/2020,10/7/2020,7/21/2020,7/22/2020,71,72,1.963266312,1.96195879,64.24002808,66.22521465,61.75,114.3333333,46.66666667,NA,NA,NA,NA,NA,NA,8.24,3.1,68.56,1.43,1.09,1.3,NA,NA,NA,NA,NA,NA,NA,34.65,6.5,4.83,98,8,56,4589,814,214,17,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202017037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,17,41,17041,3,N1,WMINUS,PHW52*Q381,UIUC8,47,5/11/2020,10/7/2020,7/19/2020,7/22/2020,69,72,1.961120077,1.960377802,60.83115874,61.18606214,73.58333333,125,48.33333333,NA,NA,6.44,17.2,54.3,56.34319527,7.54,3.68,68.46,1.47,1.1,1.3,NA,NA,NA,NA,NA,NA,NA,34.89,6.7,5.17,101,9,72,4775,857,229,18,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202017041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,18,5,18005,3,N3,WMINUS,PHHB9*PHW30,UIUC3,35,5/11/2020,10/7/2020,7/19/2020,7/20/2020,69,70,1.874960027,1.91170684,54.76778884,54.52145718,113.6666667,201.6666667,101.6666667,NA,NA,5.81,20.9,51.2,48.55991124,8.27,3.3,68.22,1.17,1.03,1.32,NA,NA,NA,NA,NA,NA,NA,37.05,5.9,4.45,94,10,51,4243,770,227,22,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202018005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,18,9,18009,3,N3,WMINUS,PHW52*LH185,UIUC7,48,5/11/2020,10/7/2020,7/17/2020,7/18/2020,67,68,1.939323453,1.950560125,47.46103628,49.74962585,89.75,177.6666667,78.33333333,NA,NA,7.11,15.7,56.8,63.33188926,6.97,3.98,68.58,1.59,1.03,1.28,NA,NA,NA,NA,NA,NA,NA,34.03,6.1,4.37,94,10,51,4149,748,231,22,31,23.418,1.727,13.55993052,7,22,71,0.220481928,31.96,0.073676324,1.206418581,16.37458,27.71,670.41,17.30184574,UIUC202018009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,18,13,18013,3,N3,WMINUS,17.2B24,ORG4,52,5/11/2020,10/7/2020,7/17/2020,7/18/2020,67,68,1.931102484,1.945698094,50.67452836,50.33715028,81.625,166.6666667,90,NA,NA,7.24,19.5,51.8,61.58284024,7.06,5.25,67.07,2.71,1.15,1.17,NA,NA,NA,NA,NA,NA,NA,33.78,6.3,4.54,95,9,36,4269,792,188,19,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202018013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,18,17,18017,3,N3,WMINUS,PHHB9*PHZ51,UIUC4,67,5/11/2020,10/7/2020,7/17/2020,7/17/2020,67,67,1.928872191,1.945390101,54.32319016,49.21032832,77.41666667,209.3333333,99.33333333,NA,NA,7.44,13.5,59.1,68.00084531,6.63,3.25,69.99,1.67,1.02,1.28,NA,NA,NA,NA,NA,NA,NA,33.25,6.3,4.51,95,10,37,4177,797,178,19,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202018017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,18,21,18021,3,N3,WMINUS,PHP38*Q381,UIUC6,48,5/11/2020,10/7/2020,7/15/2020,7/16/2020,65,66,1.925769919,1.942433109,55.13894603,54.7900697,90.16666667,163.3333333,81.66666667,NA,NA,5.87,12.4,60,54.33347422,8.52,3.85,67.24,1.6,1.15,1.28,NA,NA,NA,NA,NA,NA,NA,33.53,6.2,4.68,97,8,37,4176,767,167,15,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202018021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,18,25,18025,3,N3,WMINUS,17.461,ORG1,45,5/11/2020,10/7/2020,7/15/2020,7/16/2020,65,66,1.949749767,1.955118868,51.63903069,51.40064206,80.58333333,167.6666667,90,NA,NA,5.13,14.4,57.1,46.39983094,8.02,5.59,65.48,2.47,1.26,1.19,NA,NA,NA,NA,NA,NA,NA,36.20,6.3,4.89,99,10,46,4595,840,193,20,27,25.401,1.845,13.76747967,9,24,67,0.240430622,32.39,0.088135593,1.234169492,14.00308,29.74,853.0002,17.12188598,UIUC202018025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,18,29,18029,3,N3,WMINUS,PHHB9*PHM49,UIUC1,42,5/11/2020,10/7/2020,7/17/2020,7/19/2020,67,69,1.92152294,1.932914138,54.46502959,52.01693978,88.83333333,176.6666667,86.66666667,NA,NA,6.91,18.3,53.4,59.65204987,6.6,3.52,69.27,1.72,1.09,1.27,NA,NA,NA,NA,NA,NA,NA,37.96,6.3,4.87,99,9,53,4814,880,217,18,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202018029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,18,33,18033,3,N3,WMINUS,PHHB9*PHR63,UIUC2,61,5/11/2020,10/7/2020,7/17/2020,7/17/2020,67,67,1.943056288,1.951593859,56.724349,56.29108108,91.83333333,176.6666667,88.33333333,NA,NA,6.74,16.4,55.2,59.53761623,6.91,2.73,69.95,1.42,1.06,1.3,NA,NA,NA,NA,NA,NA,NA,36.43,6.3,4.84,98,9,61,4642,829,214,18,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202018033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,18,37,18037,3,N3,WMINUS,PHW52*Q381,UIUC8,32,5/11/2020,10/7/2020,7/22/2020,7/24/2020,72,74,1.962395852,1.96157283,73.7152624,70.27749357,52.16666667,145,55,NA,NA,2.2,11,59.2,20.68892646,7.15,3.83,68.76,1.58,1.15,1.29,NA,NA,NA,NA,NA,NA,NA,31.50,6.3,5.1,100,9,84,4050,680,234,15,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202018037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,18,41,18041,3,N3,WMINUS,59R5,CHECK,55,5/11/2020,10/7/2020,7/17/2020,7/17/2020,67,67,1.956131526,1.959588394,52.22827615,52.85259201,80.33333333,180,72.66666667,NA,NA,7.8,15.7,56.4,69.47802198,7.55,3.09,69.76,1.26,1,1.31,NA,NA,NA,NA,NA,NA,NA,39.89,6.4,5.13,101,9,92,5201,895,292,21,63,27.06,1.928,14.03526971,10,15,75,0.3625,34.12,0.067694611,1.023053892,15.11278,35.845,810.864,17.97026771,UIUC202018041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,19,5,19005,3,N3,WPLUS,PHHB9*PHW30,UIUC3,64,5/11/2020,10/7/2020,7/15/2020,7/17/2020,65,67,1.917100672,1.93484426,43.967925,41.17811355,91.16666667,219,108,NA,NA,4.58,12.9,59.3,42.1510989,7.4,3.17,69.42,1.2,1,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202019005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,19,9,19009,3,N3,WPLUS,PHW52*LH185,UIUC7,52,5/11/2020,10/7/2020,7/17/2020,7/18/2020,67,68,1.928463974,1.950981048,53.5141583,51.30127719,88.33333333,202.6666667,98.33333333,NA,NA,4.43,12.1,59.9,41.14507608,6.7,3.35,69.67,1.53,1,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202019009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,19,13,19013,3,N3,WPLUS,17.2B24,ORG4,62,5/11/2020,10/7/2020,7/15/2020,7/18/2020,65,68,1.93178102,1.944990215,52.31778073,48.91760773,72.25,184,99,NA,NA,4.07,13.9,57.3,37.02736686,7.72,5.83,65.53,2.59,1.18,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202019013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2020,UIUC2020,19,17,19017,3,N3,WPLUS,PHHB9*PHZ51,UIUC4,69,5/11/2020,10/7/2020,7/17/2020,7/19/2020,67,69,1.931076873,1.951693038,51.10806827,49.45462343,73.66666667,201.6666667,100,NA,NA,5.34,12,60.1,49.6534235,6.64,4.34,68.24,1.84,1.07,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC202019017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
